user_id,track_id,rating
41,6sp6Vx3sv2l5qxPfbQkcyt,0.0
42,1WFVfVjCtbmdIv7j3Fa9iy,0.0
43,0e5PAxSyZ5DWWVqKANHETz,0.0
44,1MLr9b1fOybO3MGiLy47Ys,0.0
45,6JGjevTaqr9J1xp7YvYUKF,0.0
46,7Af2YlwMZryKOQiRfwMsD2,0.0
47,3RE5nHIVkC4KcA7snFaTKd,0.0
48,0JvkNRyq8Tmot9khpdtN0I,0.0
49,27gHtbsHClwimHFtKgFop4,0.0
50,1QBNBGeIRRGBnLhdlHbfI8,0.0
51,72xTsTouZ5nBmASX8k1XCW,0.5542168674698795
52,3ILmwMefYZoQh5Cf5jeuUQ,0.7349397590361446
53,2DHDuADAHoUW6n0z80RLQF,0.7228915662650602
54,5JDcQAztvZTIkrWoZihgvC,0.819277108433735
55,2sYFi9xVSZ56WHKSY2fN1K,0.6265060240963856
56,6xJOhSm4SvZwzy3uhWz26O,0.746987951807229
57,7lLKxcNeJtDTWVRKHovLEC,0.6144578313253012
58,25UzeaV47eDT44Fovve6xQ,0.0
59,4oa14QBfWRDfJy2agySy0L,0.8072289156626506
60,2gRKq9rIC5i1zuxp06zJWH,0.6867469879518072
61,08MFgEQeVLF37EyZ7jcwLc,0.9036144578313253
62,6nXIYClvJAfi6ujLiKqEq8,0.746987951807229
63,7x4b0UccXSKBWxWmjcrG2T,0.7951807228915663
64,6owKuyHxUqidcAA6fPKSyy,0.7710843373493976
65,0wbmIfvndFV9VDvuUY1pYN,0.746987951807229
66,3e5yu9MkIvQx17mm7LF6KY,0.6987951807228916
67,6VwAh8Z1d5YKoSWoEaV4db,0.783132530120482
68,2D4BSm5Z8Hq5zYbSgJwEOh,0.8072289156626506
69,7LwGBxB0h0CVmkOZxYKn0g,0.783132530120482
70,0ZwdH0m32I8odedwvspYTh,0.5301204819277109
71,16dkWKIlBsfYTISCVuDs0w,0.6626506024096386
72,3TwtrR1yNLY1PMPsrGQpOp,0.8433734939759037
73,3Et4LKZLnXygPYfNdeB3D3,0.6867469879518072
74,2E9viCx0hJKNKNThd2MdGQ,0.674698795180723
75,0Zf1BPkkFAWGtVHeBwHHz4,0.674698795180723
76,38jy6kRlPt8z1GUS9WXeNh,0.8072289156626506
77,2SkJKMfjpYsNv0KWOxiegX,0.746987951807229
78,4qCbMMMuEB56kHd4zPE6GD,0.5421686746987953
79,11TK5KLtLZUdKr1C549bAw,0.7710843373493976
80,7BXW1QCg56yzEBV8pW8pah,0.783132530120482
81,2kMrCPZ0o5gErBPLCRgoli,0.0
82,5IjTZ1g8KrIuV97N3OQZ0V,0.0
83,3bHhUEOTIbezeZ856R0BX5,0.819277108433735
84,0wf17wsLRwnnfh241GkeH5,0.0
85,3322ArxAq7wCSZI4fF77Q0,0.0
86,4LGF2tDg3878bs0mQPByZ4,0.7349397590361446
87,6Uy6K3KdmUdAfelUp0SeXn,0.8433734939759037
88,2z2JKNU24UEngb4joR9p8f,0.0
89,2nef44o0sjJDKB1ta4S0ub,0.0
90,0qJGlogD7AyMLAJfQ42aI2,0.746987951807229
91,04JS6OitE9VGsIS3S94Osg,0.0
92,5OGpsZeJRZ3t3MZioawcZW,0.0
93,3Vnes7v746dYzBn0FJTZ1W,0.0
94,30cYWLpVdBZVLb1cYdmcTT,0.0
95,7sUqJ51FGSi3n7x4pYjY3v,0.0
96,15BFn2VmEtonsXfNL1lUmy,0.0
97,0WOFJR54wyTwLB11jcBDb1,0.0
98,1uDCw6LVMOmbZ6zRliNcNX,0.0
99,7DYsBLdOqz0z14tYWMt2Tn,0.0
100,7cPuE0M35EajWPRO3nRcH8,0.0
101,0U32q8CZRRo7xCzyiaZw5f,0.6987951807228916
102,4kQXMVjoZ9yMibLZq5Aqi5,0.6024096385542169
103,3us8sod4dLbM9FiMiPiEY8,0.710843373493976
104,1PR5pyPiOEEQ02oJYq402x,0.6867469879518072
105,068qo0w1Ki0cjnFYOUhAm2,0.7228915662650602
106,2RFt6ZWQbr9mPhsft9u9eX,0.7349397590361446
107,59pUIlXjQupbiYwt40uUTi,0.5903614457831325
108,0VhZ5JYfqPojSYeGWnk4dL,0.6626506024096386
109,0ltIx8PLjtWoS9zn9PqsZW,0.6144578313253012
110,7ACW42whcdOiUxiNVu7ltx,0.5542168674698795
111,4qTHoIp62ngNDpUJwW3hZ7,0.6867469879518072
112,4VbDTk82rqWqVgoQC93CkC,0.6987951807228916
113,1pG5nd6gmfbMwUfT5shDQe,0.6144578313253012
114,2WZyfujzMweFLnozyUJBkW,0.7590361445783133
115,6gijbGNDNNJgT60Aj7UCyc,0.6385542168674699
116,5pq4v03P5PxMcnCagg4S3Z,0.7228915662650602
117,08OjvLnGR3M0HUhcePeMNO,0.5662650602409639
118,65VhbQdqvozUntjnlFkFbZ,0.7228915662650602
119,05pKAafT85jeeNhZ6kq7HT,0.7951807228915663
120,3PG6V5yuFfo4APiovOQoRv,0.8072289156626506
121,5O9R57EozcpLKGQBzadPVy,0.5180722891566265
122,6ta5yavnnEfCE4faU0jebM,0.6506024096385542
123,7BRCa8MPiyuvr2VU3O9W0F,0.7228915662650602
124,5ZhaKUsY68U0lgREFWfoxg,0.5903614457831325
125,4zcMBfbQZvBSHQBGDd6gsN,0.6867469879518072
126,7bhHLZxkRekrNPPkEdDTbn,0.5060240963855422
127,5rwq6R0Uq0BngM3rdmCeNg,0.8072289156626506
128,2lxBZVbkiCXC1soks2RXwV,0.7349397590361446
129,38YgZVHPWOWsKrsCXz6JyP,0.855421686746988
130,6XrNrp7UtGgyZcHJ0ckL0w,0.5903614457831325
131,72R0X0h8YaxYNpegeoOl0M,0.7349397590361446
132,6R6ux6KaKrhAg2EIB2krdU,0.7349397590361446
133,2D9w6sabdMCLSheW5aegwO,0.24096385542168675
134,1Qo3taHLFSQpzLm5Sty7M4,0.26506024096385544
135,71M4QMn8nrok1KFVXwEEyU,0.42168674698795183
136,4lxGVzcUaSF5HW5jtWnShV,0.7228915662650602
137,2PIlBukQ6limukVR8Ubb5o,0.710843373493976
138,5p9XWUdvbUzmPCukOmwoU3,0.8795180722891567
139,1uSuY2qLCbx1QB7oPUVhFG,0.26506024096385544
140,6twvFrIoIINH8UW8EB8OnU,0.22891566265060243
141,2pelUnMKr07JjJpilj9Yew,0.28915662650602414
142,7d0bJhpp0mCYyMXaMgWyMS,0.6867469879518072
143,73CbJykoV6WapWGfTeRzTl,0.42168674698795183
144,3ixLIO5BsTmic0Pp27FaPY,0.24096385542168675
145,5ZetMq21bMQN5oo4TtdOxu,0.21686746987951808
146,73oHkllHIT8fdbzpxiXW40,0.22891566265060243
147,4MihgVRpD82EZoT61GW63w,0.27710843373493976
148,1BECZPXBXzobsfmlzj0g3I,0.22891566265060243
149,14vExHBkh1prEAN94wZug8,0.21686746987951808
150,0fzCtVM9D5UEwiLqcY8Ouq,0.783132530120482
151,6IF2P93LkyW4GqDQu1yS7H,0.6626506024096386
152,34dnNAUoIPcwnK0RtVMBWZ,0.5662650602409639
153,5aDpULK8MbJmHl42kR5KNI,0.674698795180723
154,1fI1TMpz7FVkpoYBhmiywp,0.6385542168674699
155,23Mcmg5O8rBKAOzxvrTjnD,0.5903614457831325
156,0gVbkmFqq5fIkXtJJ3UTfM,0.6144578313253012
157,00DuOxungwHwVUX2m37P0P,0.6385542168674699
158,2lFlveK1y13WWp3vnQtrr3,0.7951807228915663
159,2WD93lsfJonaKtrQtpLB2R,0.674698795180723
160,7njTGO45SkaBTNu35t2Yq0,0.5662650602409639
161,6ivkBaxvclVhwZDE2uwldj,0.6144578313253012
162,6Cvti10W0AzmzG9D1tpuKp,0.6626506024096386
163,03yc0G2OoH1Eeyu7Piy8fK,0.7228915662650602
164,5RO0MNa5hBKIM4OcjygadU,0.4819277108433735
165,78TKtlSLWK8pZAKKW3MyQL,0.6987951807228916
166,1esE8j1nVyzEQ5rVhYXoJT,0.6626506024096386
167,68Yc9ylRZZPtsuVgtrxcDj,0.6024096385542169
168,3tjjCCdXSdaVEo4q4y071G,0.6265060240963856
169,3tob5ofeuvFKKSbOTldenC,0.6506024096385542
170,4E6cwWJWZw2zWf7VFbH7wf,0.8795180722891567
171,3uAdZpIbMTtVXitHVibLMV,0.45783132530120485
172,2LC523tbEPFpc1pnikbt5b,0.6385542168674699
173,3ISLwA96mtx13Wx7K1PPPk,0.6626506024096386
174,7Ca2CkwSqHyr3eCh8IRdjz,0.49397590361445787
175,6ql0ffq6Jvyh9OKqrJCMaP,0.5542168674698795
176,1EyvonxK8OGHRV4WDRdArc,0.7590361445783133
177,0EKBV6GybPtALXUgWqWrym,0.7951807228915663
178,41A82PidFKhGX5hm1WoaDs,0.6506024096385542
179,5oV8bZaShr2d01FFMHBUPq,0.746987951807229
180,5nMRpGfqQ0tb1TMbqBVK2J,0.6867469879518072
181,04qDUASuSfVp6fktfsxVej,0.819277108433735
182,3g61xRaqII8q1wlQDzv550,0.746987951807229
183,3dglCYsVMjPbDlU2CC9Vq7,0.6385542168674699
184,2f4jlGvGi3ZDGogXys5FUp,0.5301204819277109
185,3NCg46FWgnANZc9HQHQOQR,0.6867469879518072
186,0muntSMuAZzcwYBBMZj6sf,0.6265060240963856
187,4bXoVtbp6fN8FaSQvGQB41,0.6385542168674699
188,3FRARAKLpHw3er9ZaTwaHO,0.6385542168674699
189,2Dzhwe90lhHXVU6lk7Nx0H,0.6626506024096386
190,12niARgkwxGsklcEwh6GlG,0.7951807228915663
191,0v0pc1lIt5p6EBX7pnfOGF,0.5903614457831325
192,5wQci5VCUjdbKnRD61XYwu,0.7228915662650602
193,0HQnJee8ShSDu2AYwibxst,0.45783132530120485
194,4VoJCUgNmnqG2qF0peDBkw,0.8072289156626506
195,7xLhousIHDxoGgeJNhO4Ye,0.6867469879518072
196,1bhpBRCLsVg3p7BWARbaDS,0.7228915662650602
197,6NSlOEEtWlqvEFrjQsry77,0.7710843373493976
198,1HqVCK9h4LiJ61aRrrKTAt,0.0
199,0wP19iM8ULJyV0r0LFDsDv,0.0
200,27Fq4XyOkogdGLcfsVdjFb,0.0
201,45jGOHwYKgsRYbAJ8DR61d,0.7349397590361446
202,4iObEYRE4FLm0D90gmZFef,0.6024096385542169
203,3akr0ZrJxLMBLIFeNNKffW,0.5662650602409639
204,7BRwh1bemr9rFMDeTbcy5S,0.6987951807228916
205,3rzRo91l4htQvMXhsiECAX,0.3614457831325301
206,0v1vufjir4OE4iRckLMoLd,0.6265060240963856
207,4vAnqYqm1DOo5IDVcxORX3,0.6626506024096386
208,2X5AFygz5SDYlXagyPw8kX,0.8072289156626506
209,13GvSZgg9LOs3M9uGbWsPE,0.5421686746987953
210,4cR4nao0hqqBtklQmGVqbe,0.674698795180723
211,4x7AdVDV9IFWp8pg4LMz90,0.44578313253012053
212,5eNYumDY5PCXtKKJ0SWg2r,0.6506024096385542
213,6dwkFmLUz6hx2CZG2EqLol,0.7951807228915663
214,7aohwSiTDju51QmC54AUba,0.7590361445783133
215,7g3ryXLtXExZ0OFCj17Ae1,0.6987951807228916
216,5MrgVJzR1du1gz8XWe4m28,0.6626506024096386
217,5auMzVHFr5Zfw6IbKarZ56,0.783132530120482
218,63bmIgH9sS6sX5Sc7MetGq,0.8313253012048193
219,3ZjSJv88euP3CdvTg07dZL,0.5301204819277109
220,14BMBNRzv24eG6OKoIgPfP,0.46987951807228917
221,5pEmeoMUW38w1oU3kPelvR,0.6506024096385542
222,2h3VsZVKQeT0yLNQtCIRjn,0.5301204819277109
223,1dcNEEtODRVZEevQ20Cgmy,0.8433734939759037
224,6huS9u0BDfeQHq0lObNLPl,0.7710843373493976
225,14NiShC5b46yQxBN1mu9VJ,0.4819277108433735
226,3DyhwZyBFedvnt68fMi6vf,0.5662650602409639
227,6kRZfOZSuoi0Htg6gROKDz,0.4819277108433735
228,5e9DrLUUZraUE7mmniufjn,0.6626506024096386
229,2z3HKlpENvfz1Am2MNF2pL,0.6867469879518072
230,33JX2be3eKVhl5xk8YQhVc,0.5783132530120483
231,29Ns3avs48iQhNQgrHMEkm,0.6506024096385542
232,2XDxQ3VzovLzh60zgOaNEi,0.6385542168674699
233,0J4sK2VO75cRSVoj0FokQn,0.7228915662650602
234,7bpR5j22mNID1pXwgRcZP1,0.6506024096385542
235,1U1GtaJeYwGsPgqV9Me5bb,0.746987951807229
236,34p2uL1CvmaHn3uLfOKt8d,0.6144578313253012
237,2EKxmYmUdAVXlaHCnnW13o,0.7349397590361446
238,1jkBuvWI9IGEz9thXiKOlP,0.6144578313253012
239,7K36drJq6lInkW6Kkojucp,0.7590361445783133
240,4PuUa8e5s7P3Zv1IdCGIsa,0.783132530120482
241,72SPsHheqN6J3sI520jT9E,0.7710843373493976
242,52J3WARiRHMtXbFXUWrVgu,0.6867469879518072
243,03VNgdCL9t8aPyvwZecglI,0.6506024096385542
244,3M6NL7PxIDZ3ArfPrBUTUP,0.44578313253012053
245,7jJH8F3PHlNvxfqEAAfFDl,0.7590361445783133
246,6JNEDSev5Tp5VQR04SEBfV,0.6385542168674699
247,1gRa1tyGV1GY60QgU5DkQH,0.0
248,5DUAKXpyv3nL50PnAQbPS0,0.43373493975903615
249,6OCsvPU6P84wJ0erggCRv4,0.0
250,7qJtNgmUyzy3R86vJwk9Wp,0.0
251,6hy5eqMQ36KAChR1ZZ05zc,0.6626506024096386
252,4Gcx0DkgBVticyPDpezwg5,0.6867469879518072
253,0fUB9bwvKLRpOB18YZHz5N,0.6506024096385542
254,0I0l2Oo5zjpCEphpDJL0Pm,0.5301204819277109
255,4v0RBzYNzTknP6d0zN2VQb,0.6144578313253012
256,1FQH1FxPwwIj9aKyPBDf9b,0.5060240963855422
257,4YgEwanzISFU4xa27saTux,0.5662650602409639
258,7pKMoXeiCv40wbrjII06VO,0.6506024096385542
259,5MYPzdIWgx3pMLRGlq2fVq,0.8795180722891567
260,2Qw1KFrJ1q6qHXxWGh51kC,0.674698795180723
261,66V40iz2mphPbYvuJVj13i,0.674698795180723
262,4Bo6FwC7Oe9zywSZc6q7hO,0.710843373493976
263,6Xbi3gOwMal0Ds3ETvBBwe,0.6867469879518072
264,6QXolVfFVjUHPp5TVzsjIF,0.674698795180723
265,71ehTADpxs85ULrZgSEKCy,0.6867469879518072
266,4zYkSXrfgJyrNkNv3mTiIZ,0.6144578313253012
267,1nFJAKHt0jgzVogbNJT3Zz,0.5783132530120483
268,1RZkqIEM5aV000fKgz9J46,0.6265060240963856
269,0n3E6m57nDZJDyUHllaMDp,0.6506024096385542
270,2gBYjMXW65daBB1elr68JK,0.6626506024096386
271,1FF6TogE9ELY71XnLPoEv6,0.49397590361445787
272,6G8xunNOicxhPPq9sG2raG,0.5903614457831325
273,6LsHKNorX6fPBNcGxU1jQZ,0.44578313253012053
274,1uxm47Qn1JhUWZHQfcY6w1,0.6265060240963856
275,2nBrIzKacrNdIxs90FlsT1,0.6987951807228916
276,5mdjfBsyzl78NQI4sI4IzR,0.5783132530120483
277,7mQmu0JSoEyYU763IJXhIA,0.674698795180723
278,08feveJTNL1OMLSrdoHQ6Q,0.5542168674698795
279,4ngv7whSPSAwD8ZP3zMHsd,0.6626506024096386
280,24UxG3p1Ghtc5ejJtGBoeL,0.6506024096385542
281,4yRlTvPVfEyhXfp6GZurq9,0.6867469879518072
282,5xQTEPjGsLuvwnnvyK3fAA,0.5903614457831325
283,3Mq1SOKwAPYgE0ZtPzvWZZ,0.6626506024096386
284,38ssTLOvoZyL4CLa4ImDG9,0.6144578313253012
285,0njuNwIyB3DoBHC0SFUkOr,0.46987951807228917
286,5sdliaZjk3rVGuT13UVhxn,0.7228915662650602
287,2Dz5WpEWA0vhnMmEPYiZ2y,0.7228915662650602
288,5w8Cu20Yt1ZNQuVdcafTYC,0.6385542168674699
289,1FHCU1rDAeaPsBW9byjJ0Q,0.7710843373493976
290,0x26yM2rrvtoHGRXXzppx3,0.4096385542168675
291,0Kt5AHOpQAkEsHAuPeB0le,0.6024096385542169
292,07m8PuXxxv5J4qPEDq6ZkK,0.783132530120482
293,1YjMWOorkBaP4MdKkKtp4y,0.674698795180723
294,0KF5nzdiqZlxVK68MPITst,0.6867469879518072
295,1pV4cJaYl9ovK0GcSjH1hy,0.5180722891566265
296,2fSIF8CJhoc9CJhF9vJDXp,0.7710843373493976
297,6J0bdIZElZMymahgVWRE9B,0.6987951807228916
298,5sVyefkGgQeYCgnqr4KslQ,0.7710843373493976
299,1MGIxsVtqK2npdPmI8Dj0D,0.42168674698795183
300,4M4suTUnAYZocl09XEKBZN,0.43373493975903615
301,2C9ePPz58he8jmYEod9pvT,0.6506024096385542
302,4j0xGuo8Z47wfBiVunT6VR,0.5180722891566265
303,0JzOJIS7ktLq5Ux6LtYJuW,0.5903614457831325
304,298xJ2nBaWWS0Je5rtlSxT,0.6626506024096386
305,33SH8ZC36EzoRstHbaFE72,0.6506024096385542
306,18PrtmAcNMgZNy1edWuXGb,0.6626506024096386
307,4CU3t2c3TIpmzX44P1VCFi,0.46987951807228917
308,0dnRlO7IDzbN9ixVld7hz6,0.6144578313253012
309,1XW1lKfocLOAUdp8rUQoNC,0.6265060240963856
310,1TZBg0IBHvqfSAlHvVd8eH,0.674698795180723
311,5j5OayPyUCnJSK0RynvqgK,0.5783132530120483
312,4WtqjjSiGYHORMr6VX3td1,0.49397590361445787
313,0Pi3Ua6fJV1Yx5MGXhfybT,0.4819277108433735
314,0c99BUd87HQfzgUUQqRyds,0.6867469879518072
315,7JRJOLKHz88pR0YS4pVCao,0.6385542168674699
316,0xlyMQ56pZAoGuLCs7GH90,0.3614457831325301
317,5dH4xnErpUOIDrGySWGkfJ,0.5903614457831325
318,2Sg5gtKvSiRf7TBjI0ObF2,0.3132530120481928
319,2AHZHeLTPuGILKyr4l8uTU,0.6385542168674699
320,3JKLrIrHpbHtDU1oeYtbYD,0.6265060240963856
321,2CsHDQ1WFLQBBpIEuLcL3z,0.6144578313253012
322,24Gm1mIhO28NmgT17S95JE,0.42168674698795183
323,6j9kSGlYLZdZ9sZkY9DjzY,0.6506024096385542
324,2UJy2HHo4afrQbI5FizxLM,0.6024096385542169
325,7HSk4yGZxfjOkHyOvZrBQZ,0.6385542168674699
326,2Jhx81CSHw8xWwBqRM2mZR,0.5783132530120483
327,5P6ZBMWS66FVo6deJaDdHy,0.5903614457831325
328,5SgFX13gtlQfsNUpoPshwD,0.42168674698795183
329,7vu53hQrIoH7UGeh6qcct1,0.7228915662650602
330,55RMhrPQYA6vLu5YMgXxFD,0.783132530120482
331,2KsdoMZsL2ajnjjYUWm1ZT,0.6265060240963856
332,2fPb58e6f8KxejYDCaARwS,0.6867469879518072
333,4NxUuupOGPquDhy1yFIZK3,0.710843373493976
334,0avtLG17MT8kDf9xc67Niv,0.6024096385542169
335,6jI7y83WjuyBne9b3IvdSs,0.5903614457831325
336,0ngtyvPUKR4YTtkVKvZP02,0.6506024096385542
337,5PoaNLRYLL7rywHSPUOZs8,0.6265060240963856
338,6DwgZO7AMYelPFwr8WPhpg,0.5542168674698795
339,5X3w2MfxgMTZkn2mTPQs0u,0.746987951807229
340,5PCwedwyeLZQ6xAUIKbwos,0.3855421686746988
341,32kyGOJpEOTFKR9wvPSsxJ,0.39759036144578314
342,0ifc4mq2mVNefgQFmtXQpt,0.6987951807228916
343,2gJ3ZOaiWr3jGHwevufOxr,0.6867469879518072
344,37jsciEAFxwyjXx0kV6aO6,0.4096385542168675
345,22KbVMZekQbkrHGrubQTpQ,0.6626506024096386
346,4RiKD76gS8huCzwWqw0EGC,0.39759036144578314
347,3XFhSbm8EdZD6Cjrm1dNJQ,0.39759036144578314
348,3nImoHhXBOqYcdTN8gt9eE,0.0
349,0B3g35bVxJ42Y0W0I5WBIU,0.0
350,1igSa6QILI1jyE970ZMYW1,0.0
351,4AYITlwiumljGdv0NIGR4T,0.6265060240963856
352,3YvutLE6lwEyW4WMF5FIi6,0.2530120481927711
353,3geIJghtdmVc7GeJio1xlj,0.6024096385542169
354,1yycinn2WICj4UKGQ9xPjD,0.6626506024096386
355,5Z8O4RFAmjA13jrOYIgyXA,0.5542168674698795
356,1ABd3bWsG4FCKePjXeVfJG,0.674698795180723
357,4I18rXWixQBWc8JhTqx6Xn,0.4819277108433735
358,3IORLAm07yxo4T7B8cRET3,0.2530120481927711
359,4sAX65hbNtEC1lceCdGuMt,0.6626506024096386
360,7vg5fesQdq5I7Z7XGdyJd5,0.6024096385542169
361,6Xrq1dAFgZcSi5HuuHe27i,0.49397590361445787
362,2TRXV6DoQLjdRrBR6ED6NP,0.5301204819277109
363,6xXvAzowcCQmoKdDr1oIFJ,0.6867469879518072
364,5L4G3nwKkd4wykW4BV9sVe,0.39759036144578314
365,0QzY6rP7C8IWMnpEyuQmC6,0.674698795180723
366,3XdStlaHnq3JrmQDCRqEET,0.3855421686746988
367,4h3rI4uxGsbA4LsLt1nB2t,0.42168674698795183
368,2KhS0LVOw9ralhfbcIi7vL,0.6626506024096386
369,6fPblqm2OhtEKvaUEQzLzJ,0.39759036144578314
370,0wFSrH6x1iQOdUljUueAcd,0.5542168674698795
371,1wSZdWFZphxDh6iJhWlIUi,0.45783132530120485
372,5ZpSUdy5wL5Hvwsqz6JCAt,0.783132530120482
373,3mDvi0k4LuCA7ViLf3Qb3O,0.7228915662650602
374,5D6xoqZwDoqRO5V9rNgxFO,0.6506024096385542
375,09t3kwndNebf3RV8DZ5pw3,0.44578313253012053
376,3yVSlc3y7YWZPAreTHjH9v,0.4096385542168675
377,5LHruF9uFyPxGpimaknrU8,0.6626506024096386
378,3SxMBVdL2gxhX5V5dXF9jy,0.6144578313253012
379,6XCPQygbj33s7OUxlbo6bX,0.5783132530120483
380,0IZJR2XrPdWqHdnpaPixw9,0.4096385542168675
381,3VIbZxc3oo1eAlb7tcRsG1,0.6144578313253012
382,3SBzDgdTwHOMSik82ZI6L2,0.6506024096385542
383,2hSag78vkaBXqpaDF3serw,0.3855421686746988
384,3wpZTp7HM8Dv25oExNgCC6,0.6506024096385542
385,63wsZUhUZLlh1OsyrZq7sz,0.7349397590361446
386,2FSkBDGsqZIxcsnKNgtMLx,0.6626506024096386
387,3e5UDAmMzMUM95PqjVHC4L,0.6626506024096386
388,2jcDDdBy1foaBC8X9owMrZ,0.4096385542168675
389,7KC4B2R255iYIPVG8S7Eey,0.39759036144578314
390,7DUnyslSCb05yeSmGGTJ81,0.5421686746987953
391,2lXGLbSXrSACMa2oelt4TE,0.39759036144578314
392,6uZroCk7E7L7RhY7NAvC3Y,0.4096385542168675
393,6ITdND5IQ7lHzjkyJZSt53,0.4096385542168675
394,71vcffc4Yfz0pt9AbaL386,0.5903614457831325
395,7wbSp6u3cGj5GTN0lNxZ4X,0.39759036144578314
396,0HL3y3bsKSARBSP0qaImwb,0.746987951807229
397,1yZWcHtL0KMhKadWXG26SG,0.39759036144578314
398,4N1PJshrO7sHB468RoZQjL,0.3734939759036145
399,3NrUMv6TqphWgk2PdDdg4H,0.3855421686746988
400,42mkE3wbofBNickLHgdVlo,0.3855421686746988
401,3Re0unscFRNOkwwEGtxhCO,0.6506024096385542
402,4H7MpMZ4p3Cc06B11bcgL7,0.6024096385542169
403,7AKxbxzkxm2ERWrd1ggniO,0.6987951807228916
404,6JAXWoK53LV3hYARf4TzzP,0.5903614457831325
405,7zCuUs0JXXPIH7GA8tWwii,0.6265060240963856
406,5LuSu8fS8PGCH88EDPLYcy,0.5903614457831325
407,4nmjL1mUKOAfAbo9QG9tSE,0.6385542168674699
408,4A6GiKusHlmrtqCyKAyPg2,0.6506024096385542
409,6y4PDihMDJdFRjhunzpJ6s,0.6024096385542169
410,45SbQo5bq8f0hNdB70IyFC,0.6867469879518072
411,4l2fpkIEUWv7G9DNp9M2nr,0.6385542168674699
412,1wflx5YklLYToaIbXkrZSq,0.6867469879518072
413,0RRZxVYjfY3jWT4XiYAW7k,0.5903614457831325
414,6f9qzNP6elRi8i2NgqGoE5,0.6265060240963856
415,39dhIbeOy13KQlVlLM0m8G,0.6144578313253012
416,3m0jiOJfxIqGGsRKMOA2uQ,0.5542168674698795
417,6IiFTtc2ipIXW5HzwFzOjh,0.49397590361445787
418,2JI53ZVCxMucM68UpCtZ5C,0.6867469879518072
419,5NqGfELjcdvRIUuhgZJ34W,0.6024096385542169
420,0Bv0qHGKNiwzDtHzXrjmIn,0.5060240963855422
421,7z2DKGAsPPdxOwTzMaVYD4,0.5662650602409639
422,2XW4AAjfBQTzp7Oe1tU702,0.6626506024096386
423,7Afr3PKTtlFGHGiXYgnv6P,0.674698795180723
424,5CijCh8uOTWZO9DQpYwAXw,0.5903614457831325
425,6xAjAocTRpKamQlCy50RRQ,0.6024096385542169
426,0voYwjeuMfvXlF76oesZKu,0.674698795180723
427,6xMm545wcSYbhNFB2Jr2EP,0.6265060240963856
428,7pq5vONxrAy8T773nhkiW3,0.6024096385542169
429,2dS2710jYUM8gE2V1KC3uG,0.6385542168674699
430,2jcdviEbZPIpwM10JBQNYc,0.39759036144578314
431,6wVxhM5GJiZCro0xPWox6g,0.6506024096385542
432,7oyFihJppZYPP7o0NfoHnZ,0.6024096385542169
433,2a0WwSvmFdXPTdDMilPA1y,0.6506024096385542
434,0vxlqUrmgsiyAWOHaAfnSK,0.6626506024096386
435,78ylzQxu8Ht3gbFq5hI9Vo,0.3855421686746988
